[2022-05-20 02:09:28,204] {taskinstance.py:1043} INFO - Dependencies all met for <TaskInstance: ETL.poblar_tablas.poblar_employee manual__2022-05-20T02:09:19.657101+00:00 [queued]>
[2022-05-20 02:09:28,223] {taskinstance.py:1043} INFO - Dependencies all met for <TaskInstance: ETL.poblar_tablas.poblar_employee manual__2022-05-20T02:09:19.657101+00:00 [queued]>
[2022-05-20 02:09:28,226] {taskinstance.py:1249} INFO - 
--------------------------------------------------------------------------------
[2022-05-20 02:09:28,249] {taskinstance.py:1250} INFO - Starting attempt 1 of 1
[2022-05-20 02:09:28,252] {taskinstance.py:1251} INFO - 
--------------------------------------------------------------------------------
[2022-05-20 02:09:28,310] {taskinstance.py:1270} INFO - Executing <Task(PostgresOperator): poblar_tablas.poblar_employee> on 2022-05-20 02:09:19.657101+00:00
[2022-05-20 02:09:28,318] {standard_task_runner.py:52} INFO - Started process 6587 to run task
[2022-05-20 02:09:28,337] {standard_task_runner.py:79} INFO - Running: ['***', 'tasks', 'run', 'ETL', 'poblar_tablas.poblar_employee', 'manual__2022-05-20T02:09:19.657101+00:00', '--job-id', '105', '--raw', '--subdir', 'DAGS_FOLDER/ELT.py', '--cfg-path', '/tmp/tmplu3nsw8j', '--error-file', '/tmp/tmpwataa4cx']
[2022-05-20 02:09:28,350] {standard_task_runner.py:80} INFO - Job 105: Subtask poblar_tablas.poblar_employee
[2022-05-20 02:09:28,563] {logging_mixin.py:109} INFO - Running <TaskInstance: ETL.poblar_tablas.poblar_employee manual__2022-05-20T02:09:19.657101+00:00 [running]> on host 8bedc7a6d586
[2022-05-20 02:09:28,708] {taskinstance.py:1448} INFO - Exporting the following env vars:
AIRFLOW_CTX_DAG_EMAIL=estudiante@uniandes.edu.co
AIRFLOW_CTX_DAG_OWNER=Estudiante
AIRFLOW_CTX_DAG_ID=ETL
AIRFLOW_CTX_TASK_ID=poblar_tablas.poblar_employee
AIRFLOW_CTX_EXECUTION_DATE=2022-05-20T02:09:19.657101+00:00
AIRFLOW_CTX_DAG_RUN_ID=manual__2022-05-20T02:09:19.657101+00:00
[2022-05-20 02:09:28,730] {base.py:79} INFO - Using connection to: id: postgres_localhost. Host: host.docker.internal, Port: 5432, Schema: WWWIDWGrupo8, Login: Grupo8BI, Password: ***, extra: {}
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (19.0,'Archer Lamble','Archer',True);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (20.0,'Isabella Rupp','Isabella',False);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (21.0,'Lily Code','Lily',True);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (22.0,'Ethan Onslow','Ethan',False);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (23.0,'Amy Trefl','Amy',True);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (24.0,'Jai Shand','Jai',False);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (25.0,'Anthony Grosse','Anthony',True);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (26.0,'Taj Shand','Taj',True);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (27.0,'Hudson Hollinworth','Hudson',True);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (28.0,'Jack Potter','Jack',True);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (29.0,'Taj Shand','Taj',True);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (30.0,'Hudson Hollinworth','Hudson',True);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (31.0,'Lily Code','Lily',True);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (32.0,'Piper Koch','Piper',False);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (33.0,'Jai Shand','Jai',False);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (34.0,'Ethan Onslow','Ethan',False);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (35.0,'Amy Trefl','Amy',True);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (36.0,'Taj Shand','Taj',True);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (37.0,'Ethan Onslow','Ethan',False);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (38.0,'Hudson Onslow','Hudson',True);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (39.0,'Jack Potter','Jack',True);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (40.0,'Hudson Hollinworth','Hudson',True);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (41.0,'Sophia Hinton','Sophia',True);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (42.0,'Henry Forlonge','Henry',False);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (43.0,'Stella Rosenhain','Stella',False);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (44.0,'Jai Shand','Jai',False);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (45.0,'Lily Code','Lily',True);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (46.0,'Anthony Grosse','Anthony',True);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (47.0,'Anthony Grosse','Anthony',True);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (48.0,'Lily Code','Lily',True);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (49.0,'Hudson Onslow','Hudson',True);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (50.0,'Amy Trefl','Amy',True);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (51.0,'Amy Trefl','Amy',True);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (52.0,'Sophia Hinton','Sophia',True);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (53.0,'Jai Shand','Jai',False);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (54.0,'Kayla Woodcock','Kayla',True);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (55.0,'Isabella Rupp','Isabella',False);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (56.0,'Lily Code','Lily',True);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (57.0,'Anthony Grosse','Anthony',True);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (58.0,'Lily Code','Lily',True);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (59.0,'Piper Koch','Piper',False);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (60.0,'Jai Shand','Jai',False);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (61.0,'Lily Code','Lily',True);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (62.0,'Anthony Grosse','Anthony',True);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (63.0,'Kayla Woodcock','Kayla',True);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (64.0,'Jai Shand','Jai',False);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (65.0,'Amy Trefl','Amy',True);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (66.0,'Stella Rosenhain','Stella',False);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (67.0,'Ethan Onslow','Ethan',False);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (68.0,'Hudson Hollinworth','Hudson',True);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (69.0,'Jai Shand','Jai',False);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (70.0,'Sophia Hinton','Sophia',True);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (71.0,'Henry Forlonge','Henry',False);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (72.0,'Lily Code','Lily',True);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (73.0,'Stella Rosenhain','Stella',False);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (74.0,'Taj Shand','Taj',True);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (75.0,'Piper Koch','Piper',False);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (76.0,'Lily Code','Lily',True);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (77.0,'Hudson Hollinworth','Hudson',True);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (78.0,'Amy Trefl','Amy',True);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (79.0,'Ethan Onslow','Ethan',False);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (80.0,'Hudson Onslow','Hudson',True);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (81.0,'Kayla Woodcock','Kayla',True);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (82.0,'Katie Darwin','Katie',False);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (83.0,'Amy Trefl','Amy',True);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (84.0,'Anthony Grosse','Anthony',True);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (85.0,'Hudson Hollinworth','Hudson',True);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (86.0,'Lily Code','Lily',True);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (87.0,'Ethan Onslow','Ethan',False);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (88.0,'Isabella Rupp','Isabella',False);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (89.0,'Sophia Hinton','Sophia',True);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (90.0,'Hudson Hollinworth','Hudson',True);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (91.0,'Hudson Onslow','Hudson',True);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (92.0,'Alica Fatnowna','Alica',False);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (93.0,'Sophia Hinton','Sophia',True);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (94.0,'Anthony Grosse','Anthony',True);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (95.0,'Anthony Grosse','Anthony',True);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (96.0,'Taj Shand','Taj',True);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (97.0,'Taj Shand','Taj',True);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (98.0,'Stella Rosenhain','Stella',False);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (99.0,'Piper Koch','Piper',False);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (100.0,'Stella Rosenhain','Stella',False);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (101.0,'Hudson Onslow','Hudson',True);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (102.0,'Jack Potter','Jack',True);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (103.0,'Amy Trefl','Amy',True);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (104.0,'Jai Shand','Jai',False);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (105.0,'Hudson Onslow','Hudson',True);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (106.0,'Anthony Grosse','Anthony',True);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (107.0,'Taj Shand','Taj',True);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (108.0,'Amy Trefl','Amy',True);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (109.0,'Piper Koch','Piper',False);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (110.0,'Stella Rosenhain','Stella',False);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (111.0,'Jai Shand','Jai',False);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (112.0,'Alica Fatnowna','Alica',False);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (113.0,'Henry Forlonge','Henry',False);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (114.0,'Jai Shand','Jai',False);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (115.0,'Taj Shand','Taj',True);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (116.0,'Kayla Woodcock','Kayla',True);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (117.0,'Katie Darwin','Katie',False);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (118.0,'Taj Shand','Taj',True);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (119.0,'Anthony Grosse','Anthony',True);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (120.0,'Stella Rosenhain','Stella',False);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (121.0,'Alica Fatnowna','Alica',False);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (122.0,'Lily Code','Lily',True);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (123.0,'Stella Rosenhain','Stella',False);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (124.0,'Katie Darwin','Katie',False);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (125.0,'Isabella Rupp','Isabella',False);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (126.0,'Lily Code','Lily',True);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (127.0,'Sophia Hinton','Sophia',True);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (128.0,'Alica Fatnowna','Alica',False);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (129.0,'Taj Shand','Taj',True);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (130.0,'Hudson Hollinworth','Hudson',True);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (131.0,'Jai Shand','Jai',False);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (132.0,'Henry Forlonge','Henry',False);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (133.0,'Isabella Rupp','Isabella',False);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (134.0,'Hudson Hollinworth','Hudson',True);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (135.0,'Alica Fatnowna','Alica',False);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (136.0,'Jack Potter','Jack',True);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (137.0,'Jai Shand','Jai',False);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (138.0,'Jack Potter','Jack',True);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (139.0,'Alica Fatnowna','Alica',False);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (140.0,'Lily Code','Lily',True);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (141.0,'Jai Shand','Jai',False);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (142.0,'Isabella Rupp','Isabella',False);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (143.0,'Kayla Woodcock','Kayla',True);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (144.0,'Jack Potter','Jack',True);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (145.0,'Hudson Onslow','Hudson',True);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (146.0,'Piper Koch','Piper',False);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (147.0,'Piper Koch','Piper',False);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (148.0,'Ethan Onslow','Ethan',False);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (149.0,'Jack Potter','Jack',True);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (150.0,'Jack Potter','Jack',True);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (151.0,'Hudson Hollinworth','Hudson',True);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (152.0,'Lily Code','Lily',True);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (153.0,'Ethan Onslow','Ethan',False);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (154.0,'Sophia Hinton','Sophia',True);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (155.0,'Amy Trefl','Amy',True);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (156.0,'Hudson Onslow','Hudson',True);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (157.0,'Jai Shand','Jai',False);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (158.0,'Anthony Grosse','Anthony',True);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (159.0,'Ethan Onslow','Ethan',False);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (160.0,'Ethan Onslow','Ethan',False);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (161.0,'Sophia Hinton','Sophia',True);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (162.0,'Hudson Onslow','Hudson',True);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (163.0,'Hudson Onslow','Hudson',True);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (164.0,'Ethan Onslow','Ethan',False);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (165.0,'Taj Shand','Taj',True);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (166.0,'Ethan Onslow','Ethan',False);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (167.0,'Hudson Hollinworth','Hudson',True);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (168.0,'Jack Potter','Jack',True);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (169.0,'Alica Fatnowna','Alica',False);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (170.0,'Amy Trefl','Amy',True);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (171.0,'Kayla Woodcock','Kayla',True);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (172.0,'Hudson Hollinworth','Hudson',True);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (173.0,'Stella Rosenhain','Stella',False);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (174.0,'Lily Code','Lily',True);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (175.0,'Jack Potter','Jack',True);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (176.0,'Jai Shand','Jai',False);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (177.0,'Katie Darwin','Katie',False);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (178.0,'Piper Koch','Piper',False);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (179.0,'Archer Lamble','Archer',True);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (180.0,'Taj Shand','Taj',True);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (181.0,'Lily Code','Lily',True);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (182.0,'Hudson Hollinworth','Hudson',True);
INSERT INTO employee (Employee_Key,Employee,Preferred_Name,Is_Salesperson) VALUES (183.0,'Henry Forlonge','Henry',False);
